course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,course_description,tags
986034,Technical Analysis Using Elliott Wave Theory,https://www.udemy.com/technical-analysis-using-elliott-wave-theory/,True,60,217,7,16,All Levels,1.0,2016-11-01T19:30:11Z,Business Finance,Learn about technical analysis using elliott wave theory. Practical insights and hands-on exercises included.,"['business finance', 'technical', 'analysis', 'using', 'elliott', 'wave', 'theory']"
42642,The Basics Of Volume Analysis,https://www.udemy.com/volume-analysis-basis/,True,60,611,57,13,All Levels,1.5,2013-02-24T13:23:14Z,Business Finance,Learn about the basics of volume analysis. Practical insights and hands-on exercises included.,"['business finance', 'basics', 'volume', 'analysis']"
471428,Crash Course on Cost of Capital and Capital Structuring,https://www.udemy.com/crash-course-on-cost-of-capital-and-capital-structuring/,False,0,5007,41,19,All Levels,3.0,2015-04-13T17:52:57Z,Business Finance,Learn about crash course on cost of capital and capital structuring. Practical insights and hands-on exercises included.,"['business finance', 'crash', 'cost', 'capital', 'structuring']"
600206,Business Accounting Made Easy,https://www.udemy.com/accounting-level-1-course/,True,50,1168,5,26,Beginner Level,5.5,2015-09-05T05:15:07Z,Business Finance,Learn about business accounting made easy. Practical insights and hands-on exercises included.,"['business finance', 'business', 'accounting', 'made', 'easy']"
283780,Build a DCF Model from Scratch,https://www.udemy.com/build-a-dcf-model/,False,0,4653,395,5,All Levels,0.5166666666666666,2014-09-14T21:13:26Z,Business Finance,Learn about build a dcf model from scratch. Practical insights and hands-on exercises included.,"['business finance', 'build', 'model', 'from', 'scratch']"
52118,"Multiply your returns using 'Value Investing"",https://www.udemy.com/multiply-your-returns-using-value-investing/,true,20,1942,19,63,All Levels,4.5 hours,2015-07-23T00:08:33Z
874284,Weekly Forex Analysis by Baraq FX""",https://www.udemy.com/weekly-forex-analysis-by-baraq-adnan/,False,0,3035,12,14,All Levels,1.5,2016-06-20T21:02:36Z,Business Finance,"Learn about multiply your returns using 'value investing"",https://www.udemy.com/multiply-your-returns-using-value-investing/,true,20,1942,19,63,all levels,4.5 hours,2015-07-23t00:08:33z
874284,weekly forex analysis by baraq fx"". Practical insights and hands-on exercises included.","['business finance', 'multiply', 'returns', 'using', 'value', 'investing', 'https', 'udemy', 'true', '1942', 'hours', '2015', '23t00', '874284', 'weekly', 'forex', 'analysis', 'baraq']"
42640,Technical Analysis - A practical approach for trade entry,https://www.udemy.com/learn-technical-analysis/,True,60,454,52,15,Expert Level,2.0,2013-02-24T04:47:36Z,Business Finance,Learn about technical analysis - a practical approach for trade entry. Practical insights and hands-on exercises included.,"['business finance', 'technical', 'analysis', 'practical', 'approach', 'trade', 'entry']"
767256,Mastering Technical Analysis : Maximizing Trading Profits,https://www.udemy.com/mastering-technical-analysis/,True,60,325,14,62,All Levels,5.0,2016-03-04T15:33:46Z,Business Finance,Learn about mastering technical analysis : maximizing trading profits. Practical insights and hands-on exercises included.,"['business finance', 'mastering', 'technical', 'analysis', 'maximizing', 'trading', 'profits']"
843854,The Complete Guide to Professional Trading with Elliott Wave,https://www.udemy.com/practical-trading-trade-stocks-forex-with-elliott-wave/,True,115,228,49,43,All Levels,4.5,2016-05-11T16:40:05Z,Business Finance,Learn about the complete guide to professional trading with elliott wave. Practical insights and hands-on exercises included.,"['business finance', 'guide', 'professional', 'trading', 'with', 'elliott', 'wave']"
247558,A Complete Guide to Becoming a Trader on the Forex Market,https://www.udemy.com/make-a-living-with-forex/,True,25,562,11,15,All Levels,1.0,2014-06-28T05:52:41Z,Business Finance,Learn about a complete guide to becoming a trader on the forex market. Practical insights and hands-on exercises included.,"['business finance', 'guide', 'becoming', 'trader', 'forex', 'market']"
696616,Stock Market for Beginners - Complete Starter Toolkit,https://www.udemy.com/complete-stock-market-starter-toolkit-for-beginners/,True,120,577,45,82,Intermediate Level,6.5,2016-03-31T18:22:30Z,Business Finance,Learn about stock market for beginners - complete starter toolkit. Practical insights and hands-on exercises included.,"['business finance', 'stock', 'market', 'beginners', 'starter', 'toolkit']"
205810,Beginners Binary Options Course,https://www.udemy.com/beginners-binary-options-trading-course/,False,0,10540,799,14,Beginner Level,1.5,2014-04-27T06:58:27Z,Business Finance,Learn about beginners binary options course. Practical insights and hands-on exercises included.,"['business finance', 'beginners', 'binary', 'options']"
507486,Technical Analysis 101: Secrets of Trading Revealed,https://www.udemy.com/secrets-of-stock-market-trading-revealed/,True,150,912,27,81,All Levels,2.5,2015-07-16T22:29:32Z,Business Finance,Learn about technical analysis 101: secrets of trading revealed. Practical insights and hands-on exercises included.,"['business finance', 'technical', 'analysis', 'secrets', 'trading', 'revealed']"
965306,Forex: What's a Trend and When it is Strong and Reliable,https://www.udemy.com/forex-whats-a-trend-strong-and-reliable/,False,0,2955,43,30,Intermediate Level,2.0,2016-10-05T15:39:55Z,Business Finance,Learn about forex: what's a trend and when it is strong and reliable. Practical insights and hands-on exercises included.,"['business finance', 'forex', 'what', 'trend', 'when', 'strong', 'reliable']"
1128662,Volatility Trading Analysis with R,https://www.udemy.com/volatility-trading-analysis-with-r/,True,50,190,13,45,Expert Level,6.0,2017-03-06T21:26:55Z,Business Finance,Learn about volatility trading analysis with r. Practical insights and hands-on exercises included.,"['business finance', 'volatility', 'trading', 'analysis', 'with']"
1068986,How To Profit From Stock Market Volatility,https://www.udemy.com/how-to-trade-stock-market-volatility/,False,0,1736,36,11,All Levels,0.6,2017-01-23T18:23:58Z,Business Finance,Learn about how to profit from stock market volatility. Practical insights and hands-on exercises included.,"['business finance', 'profit', 'from', 'stock', 'market', 'volatility']"
627706,Awaken the Accountant in You | Master the Accounting Basics,https://www.udemy.com/enlightened-accountant-master-accounting-basics-in-no-time/,True,35,1135,10,16,Beginner Level,1.5,2015-11-24T23:55:22Z,Business Finance,Learn about awaken the accountant in you | master the accounting basics. Practical insights and hands-on exercises included.,"['business finance', 'awaken', 'accountant', 'master', 'accounting', 'basics']"
255280,WE WILL PAY YOU TO TRADE WITH US,https://www.udemy.com/trade-forex-the-professional-way-by-trading-live-with-us/,True,20,2101,51,11,All Levels,2.0,2014-08-18T21:09:54Z,Business Finance,Learn about we will pay you to trade with us. Practical insights and hands-on exercises included.,"['business finance', 'will', 'trade', 'with']"
628944,Situational Trading: Proven Option Strategy for any Scenario,https://www.udemy.com/situationaltrading/,True,200,1048,11,16,All Levels,1.5,2015-11-06T19:01:58Z,Business Finance,Learn about situational trading: proven option strategy for any scenario. Practical insights and hands-on exercises included.,"['business finance', 'situational', 'trading', 'proven', 'option', 'strategy', 'scenario']"
537886,Portfolio Management for CA / CS / CFA exams,https://www.udemy.com/portfolio-management-quantitative-techniques/,True,20,1740,5,8,All Levels,1.0,2015-07-21T19:24:17Z,Business Finance,Learn about portfolio management for ca / cs / cfa exams. Practical insights and hands-on exercises included.,"['business finance', 'portfolio', 'management', 'exams']"
517938,Algorithmic Trading in MATLAB: WFAToolbox App GUI (Finance),https://www.udemy.com/algorithmic-trading-with-matlab-wfatoolbox/,True,20,1749,41,21,All Levels,1.0,2015-06-23T22:37:31Z,Business Finance,Learn about algorithmic trading in matlab: wfatoolbox app gui (finance). Practical insights and hands-on exercises included.,"['business finance', 'algorithmic', 'trading', 'matlab', 'wfatoolbox', 'finance']"
779678,Finding an Unlimited Amount of Investors,https://www.udemy.com/accredited-investors/,True,80,1187,6,6,All Levels,0.7,2016-03-03T22:25:41Z,Business Finance,Learn about finding an unlimited amount of investors. Practical insights and hands-on exercises included.,"['business finance', 'finding', 'unlimited', 'amount', 'investors']"
494330,Bookkeeping Made Easy,https://www.udemy.com/accounting-made-easy/,True,70,1263,21,18,Beginner Level,1.5,2015-07-14T00:00:48Z,Business Finance,Learn about bookkeeping made easy. Practical insights and hands-on exercises included.,"['business finance', 'bookkeeping', 'made', 'easy']"
153926,BITCOIN VISUALLY. Part I.,https://www.udemy.com/bitcoin-visually-part-i/,True,50,115,6,31,Beginner Level,4.0,2014-03-16T14:36:01Z,Business Finance,Learn about bitcoin visually. part i.. Practical insights and hands-on exercises included.,"['business finance', 'bitcoin', 'visually', 'part']"
806122,Learn and Master the Basics of Finance,https://www.udemy.com/finance-101/,True,20,43,17,39,Beginner Level,3.0,2016-09-25T20:37:51Z,Business Finance,Learn about learn and master the basics of finance. Practical insights and hands-on exercises included.,"['business finance', 'learn', 'master', 'basics', 'finance']"
725658,FOREX : LearnTo Trade the Improved ( Advanced ) Patterns,https://www.udemy.com/forex-learnto-trade-the-improved-advanced-patterns/,True,75,55,2,27,All Levels,5.5,2016-01-13T03:15:11Z,Business Finance,Learn about forex : learnto trade the improved ( advanced ) patterns. Practical insights and hands-on exercises included.,"['business finance', 'forex', 'learnto', 'trade', 'improved', 'advanced', 'patterns']"
1032234,Mastering the Market : (Technical Analysis + Candlestick),https://www.udemy.com/mastering-the-market-volume-i/,True,90,18,7,97,All Levels,7.0,2016-12-16T15:01:34Z,Business Finance,Learn about mastering the market : (technical analysis + candlestick). Practical insights and hands-on exercises included.,"['business finance', 'mastering', 'market', 'technical', 'analysis', 'candlestick']"
996542,Mastering Countertrend Trading : High Profit Trading Pattern,https://www.udemy.com/mastering-countertrend-trading/,True,40,14,5,11,All Levels,1.0,2016-10-29T19:15:04Z,Business Finance,Learn about mastering countertrend trading : high profit trading pattern. Practical insights and hands-on exercises included.,"['business finance', 'mastering', 'countertrend', 'trading', 'high', 'profit', 'pattern']"
756520,Exam 1 Review - Managerial Accounting (U of H),https://www.udemy.com/exam-1-review-mgr-acct/,True,30,47,9,22,Beginner Level,2.0,2016-02-11T16:23:46Z,Business Finance,Learn about exam 1 review - managerial accounting (u of h). Practical insights and hands-on exercises included.,"['business finance', 'exam', 'review', 'managerial', 'accounting']"
768028,* An Integrated Approach to the Fundamentals of Accounting,https://www.udemy.com/an-integrated-approach-to-the-fundamentals-of-accounting/,True,200,134,14,123,All Levels,5.5,2016-03-15T17:23:07Z,Business Finance,Learn about * an integrated approach to the fundamentals of accounting. Practical insights and hands-on exercises included.,"['business finance', 'integrated', 'approach', 'fundamentals', 'accounting']"
73030,Get to grips with the CFA calculator,https://www.udemy.com/cfa-calculator/,True,20,153,8,14,All Levels,1.5,2013-08-05T16:02:15Z,Business Finance,Learn about get to grips with the cfa calculator. Practical insights and hands-on exercises included.,"['business finance', 'grips', 'with', 'calculator']"
476880,Financial Model Fundamentals-Learn the Essential Skills,https://www.udemy.com/financial-model-fundamentals-learn-the-essential-skills/,True,75,47,5,27,All Levels,2.5,2015-06-01T20:58:11Z,Business Finance,Learn about financial model fundamentals-learn the essential skills. Practical insights and hands-on exercises included.,"['business finance', 'financial', 'model', 'fundamentals', 'learn', 'essential', 'skills']"
773060,Forex: Economic News Trading,https://www.udemy.com/forex-economic-news-trading/,True,25,42,14,11,All Levels,0.6833333333333333,2016-02-29T18:44:03Z,Business Finance,Learn about forex: economic news trading. Practical insights and hands-on exercises included.,"['business finance', 'forex', 'economic', 'news', 'trading']"
552058,Analyze Real Estate Investments | Financial Modeling,https://www.udemy.com/real-estate-financial-modeling/,True,20,120,18,21,All Levels,2.0,2015-07-21T21:45:17Z,Business Finance,Learn about analyze real estate investments | financial modeling. Practical insights and hands-on exercises included.,"['business finance', 'analyze', 'real', 'estate', 'investments', 'financial', 'modeling']"
509512,Forex For Beginners - A Guide To Currency Trading,https://www.udemy.com/forex-for-beginners-a-guide-to-currency-trading/,True,20,68,10,23,Beginner Level,0.5,2015-05-25T18:19:21Z,Business Finance,Learn about forex for beginners - a guide to currency trading. Practical insights and hands-on exercises included.,"['business finance', 'forex', 'beginners', 'guide', 'currency', 'trading']"
497236,Raise Your Credit Score to 800 Or More....,https://www.udemy.com/raise-your-credit-score-to-800-or-more/,True,50,844,33,40,All Levels,2.0,2015-07-12T19:05:43Z,Business Finance,Learn about raise your credit score to 800 or more..... Practical insights and hands-on exercises included.,"['business finance', 'raise', 'credit', 'score', 'more']"
471556,Financial Management Budgeting Techniques,https://www.udemy.com/learn-cash-budgeting-techniques/,True,20,2045,3,10,All Levels,2.0,2015-04-12T16:28:31Z,Business Finance,Learn about financial management budgeting techniques. Practical insights and hands-on exercises included.,"['business finance', 'financial', 'management', 'budgeting', 'techniques']"
403602,Forex Killing Divergence - How to trade with precision,https://www.udemy.com/forex-killing-divergence-how-to-trade-with-precision/,True,20,1168,38,11,All Levels,0.6833333333333333,2015-01-25T18:41:28Z,Business Finance,Learn about forex killing divergence - how to trade with precision. Practical insights and hands-on exercises included.,"['business finance', 'forex', 'killing', 'divergence', 'trade', 'with', 'precision']"
326948,Working Capital Management for CA / CFA / CPA Exams,https://www.udemy.com/working-capital-management/,True,25,2342,9,33,Intermediate Level,3.5,2014-10-25T13:00:19Z,Business Finance,Learn about working capital management for ca / cfa / cpa exams. Practical insights and hands-on exercises included.,"['business finance', 'working', 'capital', 'management', 'exams']"
537896,Risk Analysis - Capital Budgeting for CA / CS / CFA exams,https://www.udemy.com/risk-analysis-in-capital-budgeting/,True,20,2268,4,47,All Levels,5.5,2015-07-07T20:21:29Z,Business Finance,Learn about risk analysis - capital budgeting for ca / cs / cfa exams. Practical insights and hands-on exercises included.,"['business finance', 'risk', 'analysis', 'capital', 'budgeting', 'exams']"
797762,Corporate Finance 101: Financial Statement Analysis & Ratios,https://www.udemy.com/corp-fin-101-fsa-ratios/,True,50,967,16,43,All Levels,8.0,2016-03-20T21:39:38Z,Business Finance,Learn about corporate finance 101: financial statement analysis & ratios. Practical insights and hands-on exercises included.,"['business finance', 'corporate', 'finance', 'financial', 'statement', 'analysis', 'ratios']"
674350,Mastering Futures Options for Beginners - Your Top 5 Plays!,https://www.udemy.com/mastering-futures-options-for-beginners-your-top-10-plays/,True,200,1185,10,33,Beginner Level,2.5,2016-02-02T20:35:37Z,Business Finance,Learn about mastering futures options for beginners - your top 5 plays!. Practical insights and hands-on exercises included.,"['business finance', 'mastering', 'futures', 'options', 'beginners', 'plays']"
439362,"Professional Options Trading, Simplified",https://www.udemy.com/optionstrading/,True,200,631,49,21,All Levels,2.0,2015-04-17T21:59:15Z,Business Finance,"Learn about professional options trading, simplified. Practical insights and hands-on exercises included.","['business finance', 'professional', 'options', 'trading', 'simplified']"
42634,"Advanced Options Concepts - Probability, Greeks, Simulation",https://www.udemy.com/advanced-options-analysis/,True,60,968,81,10,Intermediate Level,2.0,2013-02-27T13:05:27Z,Business Finance,"Learn about advanced options concepts - probability, greeks, simulation. Practical insights and hands-on exercises included.","['business finance', 'advanced', 'options', 'concepts', 'probability', 'greeks', 'simulation']"
494800,Accounting Basics - A Complete Study,https://www.udemy.com/fundamentals-of-accounting-a-complete-study/,True,180,1132,70,332,All Levels,29.0,2015-05-06T23:27:45Z,Business Finance,Learn about accounting basics - a complete study. Practical insights and hands-on exercises included.,"['business finance', 'accounting', 'basics', 'study']"
1222836,Case Studies in Macro Economics,https://www.udemy.com/case-studies-in-macro-economics/,True,50,114,1,22,Beginner Level,4.0,2017-05-25T17:00:12Z,Business Finance,Learn about case studies in macro economics. Practical insights and hands-on exercises included.,"['business finance', 'case', 'studies', 'macro', 'economics']"
990440,My Forex Strategy that win consistently over and over,https://www.udemy.com/my-forex-strategy-that-help-me-consistently-winning/,True,200,204,23,9,Intermediate Level,1.5,2016-10-29T14:51:53Z,Business Finance,Learn about my forex strategy that win consistently over and over. Practical insights and hands-on exercises included.,"['business finance', 'forex', 'strategy', 'that', 'consistently', 'over']"
109988,Understand Banks & Financial Markets ,https://www.udemy.com/the-banking-fundamentals-course/,True,30,1548,24,34,All Levels,3.0,2013-12-19T21:19:37Z,Business Finance,Learn about understand banks & financial markets . Practical insights and hands-on exercises included.,"['business finance', 'understand', 'banks', 'financial', 'markets']"
815482,Stock Technical Analysis with Python,https://www.udemy.com/stock-technical-analysis-with-python/,True,50,409,35,46,All Levels,8.0,2016-04-12T00:40:03Z,Business Finance,Learn about stock technical analysis with python. Practical insights and hands-on exercises included.,"['business finance', 'stock', 'technical', 'analysis', 'with', 'python']"
569436,How to Become an Accountant from scratch!,https://www.udemy.com/the-udemy-case-study/,True,40,1169,7,15,Beginner Level,3.0,2015-08-20T20:24:00Z,Business Finance,Learn about how to become an accountant from scratch!. Practical insights and hands-on exercises included.,"['business finance', 'become', 'accountant', 'from', 'scratch']"
803664,How to invest in Gold,https://www.udemy.com/howtoinvestingold/,True,50,249,14,39,Beginner Level,2.5,2016-06-14T17:10:19Z,Business Finance,Learn about how to invest in gold. Practical insights and hands-on exercises included.,"['business finance', 'invest', 'gold']"
213154,Automate Your Finances,https://www.udemy.com/automate-your-personal-finances/,True,20,690,17,21,Beginner Level,1.0,2014-05-08T23:09:32Z,Business Finance,Learn about automate your finances. Practical insights and hands-on exercises included.,"['business finance', 'automate', 'finances']"
484132,MBA Accounting and Finance for Managers(Paper MS04 of IGNOU),https://www.udemy.com/dividend-decision-a-comprehensive-study/,True,150,1340,4,272,All Levels,26.0,2015-07-19T19:43:52Z,Business Finance,Learn about mba accounting and finance for managers(paper ms04 of ignou). Practical insights and hands-on exercises included.,"['business finance', 'accounting', 'finance', 'managers', 'paper', 'ms04', 'ignou']"
640062,Accounting Made Easy: A Quick Guide to Financial Accounting,https://www.udemy.com/accounting-made-easy-a-quick-guide-to-financial-accounting/,True,95,274,41,18,All Levels,1.5,2015-10-26T23:22:09Z,Business Finance,Learn about accounting made easy: a quick guide to financial accounting. Practical insights and hands-on exercises included.,"['business finance', 'accounting', 'made', 'easy', 'quick', 'guide', 'financial']"
363404,Futures/Commodity Training (Basics),https://www.udemy.com/commodity/,False,0,4863,202,6,Beginner Level,1.5,2015-02-07T07:04:07Z,Business Finance,Learn about futures/commodity training (basics). Practical insights and hands-on exercises included.,"['business finance', 'futures', 'commodity', 'training', 'basics']"
454724,Cost Accounting Marginal Costing Theory and Practice,https://www.udemy.com/marginal-costing-theory-and-practice/,True,20,1923,4,31,All Levels,2.5,2015-03-24T19:07:08Z,Business Finance,Learn about cost accounting marginal costing theory and practice. Practical insights and hands-on exercises included.,"['business finance', 'cost', 'accounting', 'marginal', 'costing', 'theory', 'practice']"
702278,The Big Volatility Short: The Best Trade On Wall Street!,https://www.udemy.com/the-big-volatility-short/,True,200,224,35,16,All Levels,1.5,2016-04-25T16:25:53Z,Business Finance,Learn about the big volatility short: the best trade on wall street!. Practical insights and hands-on exercises included.,"['business finance', 'volatility', 'short', 'best', 'trade', 'wall', 'street']"
323196,Master Finance in Three Hours,https://www.udemy.com/basic-finance-for-startups-smes-quick-clear-practical/,True,20,721,12,29,Beginner Level,3.0,2014-10-28T20:48:49Z,Business Finance,Learn about master finance in three hours. Practical insights and hands-on exercises included.,"['business finance', 'master', 'finance', 'three', 'hours']"
1225686,Learn Options on Futures for Hedging Options and Stocks,https://www.udemy.com/learn-options-on-futures-for-hedging-options-and-stocks/,True,60,51,2,6,Expert Level,0.7,2017-05-23T22:23:38Z,Business Finance,Learn about learn options on futures for hedging options and stocks. Practical insights and hands-on exercises included.,"['business finance', 'learn', 'options', 'futures', 'hedging', 'stocks']"
443584,Option selling trading as income source. Beginners friendly,https://www.udemy.com/option-trading/,True,195,1276,46,61,All Levels,6.0,2015-04-06T17:34:49Z,Business Finance,Learn about option selling trading as income source. beginners friendly. Practical insights and hands-on exercises included.,"['business finance', 'option', 'selling', 'trading', 'income', 'source', 'beginners', 'friendly']"
1034074,Introduction to Value Growth Investing,https://www.udemy.com/introduction-to-value-growth-investing/,False,0,2768,83,10,All Levels,1.0,2016-12-20T16:08:26Z,Business Finance,Learn about introduction to value growth investing. Practical insights and hands-on exercises included.,"['business finance', 'introduction', 'value', 'growth', 'investing']"
1209694,Become A Forex Trader - Forex trading like a professional,https://www.udemy.com/become-a-forex-trader/,False,0,1735,31,19,All Levels,2.5,2017-05-28T14:35:47Z,Business Finance,Learn about become a forex trader - forex trading like a professional. Practical insights and hands-on exercises included.,"['business finance', 'become', 'forex', 'trader', 'trading', 'like', 'professional']"
418732,Hedge Fund Trading System,https://www.udemy.com/hedge-fund-trading-system/,False,0,8985,584,12,All Levels,1.0,2015-03-06T01:11:18Z,Business Finance,Learn about hedge fund trading system. Practical insights and hands-on exercises included.,"['business finance', 'hedge', 'fund', 'trading', 'system']"
757450,Bulletproof Personal Finance: Expert Asset Allocation,https://www.udemy.com/bulletproof-personal-finance-expert-asset-allocation/,True,45,1119,22,18,All Levels,1.0,2016-02-10T04:57:32Z,Business Finance,Learn about bulletproof personal finance: expert asset allocation. Practical insights and hands-on exercises included.,"['business finance', 'bulletproof', 'personal', 'finance', 'expert', 'asset', 'allocation']"
403468,Financial Accounting: The Complete Introductory Crash Course,https://www.udemy.com/university-level-introduction-to-financial-accounting/,True,100,2591,44,69,All Levels,10.0,2015-01-26T20:09:29Z,Business Finance,Learn about financial accounting: the complete introductory crash course. Practical insights and hands-on exercises included.,"['business finance', 'financial', 'accounting', 'introductory', 'crash']"
761808,Learn About Trading Options from a real wallstreet trader,https://www.udemy.com/learn-about-trading-options-from-a-former-stockbroker/,True,20,1046,17,12,All Levels,1.0,2016-02-21T22:40:55Z,Business Finance,Learn about learn about trading options from a real wallstreet trader. Practical insights and hands-on exercises included.,"['business finance', 'learn', 'about', 'trading', 'options', 'from', 'real', 'wallstreet', 'trader']"
614510,Forex Rate -Why it fluctuates -for CA / CMA / CS / CFA Exams,https://www.udemy.com/forex-rate-parity-theories/,True,20,2239,4,7,All Levels,1.0,2015-09-20T20:25:11Z,Business Finance,Learn about forex rate -why it fluctuates -for ca / cma / cs / cfa exams. Practical insights and hands-on exercises included.,"['business finance', 'forex', 'rate', 'fluctuates', 'exams']"
519776,How to Build a Massive Stock Portfolio from Zero!,https://www.udemy.com/how-to-build-your-million-dollar-stock-portfolio-from-zero/,True,200,1882,51,129,All Levels,11.0,2015-07-20T23:07:38Z,Business Finance,Learn about how to build a massive stock portfolio from zero!. Practical insights and hands-on exercises included.,"['business finance', 'build', 'massive', 'stock', 'portfolio', 'from', 'zero']"
805336,Introductory Forex Trading Course,https://www.udemy.com/introductory-forex-trading-course/,False,0,5931,158,15,Beginner Level,3.5,2016-05-04T22:34:45Z,Business Finance,Learn about introductory forex trading course. Practical insights and hands-on exercises included.,"['business finance', 'introductory', 'forex', 'trading']"
828254,Budgeting Hacks to Build Wealth!,https://www.udemy.com/budgeting-wealth/,False,0,4931,154,7,Beginner Level,0.5333333333333333,2016-05-31T15:10:45Z,Business Finance,Learn about budgeting hacks to build wealth!. Practical insights and hands-on exercises included.,"['business finance', 'budgeting', 'hacks', 'build', 'wealth']"
471440,Accounting and Finance for Bankers - A Comprehensive Study,https://www.udemy.com/crash-course-on-financial-management/,True,180,3056,9,316,All Levels,24.5,2015-04-10T19:24:28Z,Business Finance,Learn about accounting and finance for bankers - a comprehensive study. Practical insights and hands-on exercises included.,"['business finance', 'accounting', 'finance', 'bankers', 'comprehensive', 'study']"
478598,Forex Prep Academy for Beginners-Real trades!,https://www.udemy.com/forex-prep-academy-for-beginners/,True,75,1303,21,44,Beginner Level,3.0,2015-06-19T15:22:42Z,Business Finance,Learn about forex prep academy for beginners-real trades!. Practical insights and hands-on exercises included.,"['business finance', 'forex', 'prep', 'academy', 'beginners', 'real', 'trades']"
394636,Accounting for Deferred Taxes (Professional Course Level),https://www.udemy.com/accounting-for-deferred-taxes/,True,25,2924,6,11,All Levels,1.5,2015-01-15T13:19:33Z,Business Finance,Learn about accounting for deferred taxes (professional course level). Practical insights and hands-on exercises included.,"['business finance', 'accounting', 'deferred', 'taxes', 'professional', 'level']"
512004,TRADING TRUTHS,https://www.udemy.com/trading-truths/,True,50,1405,14,27,All Levels,2.0,2015-06-12T17:34:50Z,Business Finance,Learn about trading truths. Practical insights and hands-on exercises included.,"['business finance', 'trading', 'truths']"
1194426,The Binary Institute - Introductory Course in Binary Options,https://www.udemy.com/the-binary-institute-introductory-course-in-binary-options-trading/,False,0,1121,12,6,All Levels,1.0,2017-04-27T23:49:48Z,Business Finance,Learn about the binary institute - introductory course in binary options. Practical insights and hands-on exercises included.,"['business finance', 'binary', 'institute', 'introductory', 'options']"
538540,Forex Trading vs Option Trading,https://www.udemy.com/trading-excellence/,True,95,1776,14,29,All Levels,2.5,2015-07-08T21:09:43Z,Business Finance,Learn about forex trading vs option trading. Practical insights and hands-on exercises included.,"['business finance', 'forex', 'trading', 'option']"
406922,How to Invest in Stocks + Billionaire Investing Tips,https://www.udemy.com/how-to-invest-in-stocks-warren-buffett/,True,40,1643,18,19,All Levels,2.0,2015-07-01T20:43:10Z,Business Finance,Learn about how to invest in stocks + billionaire investing tips. Practical insights and hands-on exercises included.,"['business finance', 'invest', 'stocks', 'billionaire', 'investing', 'tips']"
743914,Value Investing For Beginners,https://www.udemy.com/value-investing-for-beginners-y/,True,100,801,48,25,Beginner Level,2.5,2016-05-11T17:20:38Z,Business Finance,Learn about value investing for beginners. Practical insights and hands-on exercises included.,"['business finance', 'value', 'investing', 'beginners']"
419308,TRADING TACTICS,https://www.udemy.com/trading-tactics/,True,145,951,25,62,All Levels,6.0,2015-02-13T20:19:58Z,Business Finance,Learn about trading tactics. Practical insights and hands-on exercises included.,"['business finance', 'trading', 'tactics']"
542028,MQL4 Tutorial Bootcamp - Trading Robot Coding in Metatrader4,https://www.udemy.com/mql4-tutorial-bootcamp-trading-robot-coding-in-metatrader4/,True,30,1278,33,23,Beginner Level,0.7166666666666667,2015-07-02T21:57:04Z,Business Finance,Learn about mql4 tutorial bootcamp - trading robot coding in metatrader4. Practical insights and hands-on exercises included.,"['business finance', 'mql4', 'tutorial', 'bootcamp', 'trading', 'robot', 'coding', 'metatrader4']"
482534,Ultimate Retirement: Build Your Own Dynamic Retirement Plan,https://www.udemy.com/retirement-master-course-create-a-retirement-income-to-last/,True,50,1184,15,37,All Levels,6.0,2015-07-28T00:45:02Z,Business Finance,Learn about ultimate retirement: build your own dynamic retirement plan. Practical insights and hands-on exercises included.,"['business finance', 'ultimate', 'retirement', 'build', 'dynamic', 'plan']"
716136,build a solid foundation for trading options,https://www.udemy.com/option-basics-to-be-profitable-trader/,True,20,1115,8,8,All Levels,1.0,2016-05-26T21:17:14Z,Business Finance,Learn about build a solid foundation for trading options. Practical insights and hands-on exercises included.,"['business finance', 'build', 'solid', 'foundation', 'trading', 'options']"
737514,Forex Scam: Avoid the scam today,https://www.udemy.com/forex-secrets/,True,20,1086,27,28,All Levels,2.0,2016-02-05T00:04:50Z,Business Finance,Learn about forex scam: avoid the scam today. Practical insights and hands-on exercises included.,"['business finance', 'forex', 'scam', 'avoid', 'today']"
471446,Cost Accounting Crash Course,https://www.udemy.com/crash-course-on-cost-accounting/,True,20,3730,11,17,All Levels,2.5,2015-04-10T21:01:47Z,Business Finance,Learn about cost accounting crash course. Practical insights and hands-on exercises included.,"['business finance', 'cost', 'accounting', 'crash']"
920424,Option Trading for Rookies: Basic Option Strategies,https://www.udemy.com/basic-option-strategies-trading-vertical-options/,True,95,810,27,61,All Levels,2.5,2016-08-25T18:10:44Z,Business Finance,Learn about option trading for rookies: basic option strategies. Practical insights and hands-on exercises included.,"['business finance', 'option', 'trading', 'rookies', 'basic', 'strategies']"
49886,Business Analysis:  Working with Use Cases,https://www.udemy.com/usecases/,True,90,2338,224,5,All Levels,1.5,2013-04-17T19:33:22Z,Business Finance,Learn about business analysis:  working with use cases. Practical insights and hands-on exercises included.,"['business finance', 'business', 'analysis', 'working', 'with', 'cases']"
292462,Learn to Raise the Funds You Need via Crowdfunding,https://www.udemy.com/thecrowdfundedkit/,True,20,3403,29,70,All Levels,8.0,2014-09-19T20:38:16Z,Business Finance,Learn about learn to raise the funds you need via crowdfunding. Practical insights and hands-on exercises included.,"['business finance', 'learn', 'raise', 'funds', 'need', 'crowdfunding']"
